content,tags
"ha_gym_rat
#어제 #어운완 #하체 했습니당! 드디어 금요일..!!!다들 고생하셨어여😝
머리를 단발한거처럼 묶어봤는데 단발 하고싶...참아야겠죠..??
어제 새로 받은 레깅스 입고 하체 했는데 전 사실 하체 할때 빼고는 레깅스를 잘 안입어용 레깅스를 입는다는건 내가 하체를 한다는것..!!
불편함을 못견디는데 어제입은건 진짜 부들부들 안입은줄~~
오늘은 바쁜 일정으로 운동을 쉽니당.. 그래서 어제 레그프레스 10판끼고 빡세게 밀었숴여😝😝
#운동소통 #운동영상 #운동일지 #운동하는여자 #운동하는남자 #직장인 #평일 #금요일 #불금 #일상 #일상소통 #헬스 #헬린이 #헬창 #센터 #피트니스 #fitness #레깅스 #긴머리 #나이키 #나이키매니아 #신발
2주","['#어제', '#어운완', '#하체', '#운동소통', '#운동영상', '#운동일지', '#운동하는여자', '#운동하는남자', '#직장인', '#평일', '#금요일', '#불금', '#일상', '#일상소통', '#헬스', '#헬린이', '#헬창', '#센터', '#피트니스', '#fitness', '#레깅스', '#긴머리', '#나이키', '#나이키매니아', '#신발']"
"_again_today_
나이키 참스 블랙🖤

럭키드로우 당첨으로 받아보게된 참스!
심플한 나이키 로고에 검은색이라 시크한 매력이 뿜뿜합니당! 수영복 접었을때 나이키 로고만 보여서 넘 마음에들어..

✔️가슴선&컷
-적당한 가슴선, 컷아웃보다 살짝 더 높은듯?
-하이컷이지만 부담스럽지 않았어요!
-생각보다 컷아웃과 비슷한 핏이였어요!

✔️사이즈(26)
-아니.. 요거 왜케 입기 힘들죠.. 허리까지는 편하게 잘 입었는데 흉통쪽이 넘 쪼였어요ㅠㅠ 진짜 이게 맞나 싶었음..
-레이서백, 컷아웃 둘다 26입는데 참스도 한사이즈 업 할 정도는 아니였어요!(흉통만 쪼임)
-등쪽의 참 역할은 그리 크지 않은걸로..
-24/26, xs-s걸쳐입는 사이즈
풀타임s, [졸린, 미니올, 오에리, 나이키26], 루프루프xs, 키로우xs, 싱잉레s, 센티ss, 리굿스s, 헤이엄0, 로인서xs, 위드스윔xs, 썬차일드컴퍼니xs

✔️입수후기
-블랙 수영복에 쨍한 참스와 흰색 로고가 있어서 진쨔 예쁨미다.. 깔끔!
-몇 번 입다보니 그래도 처음 입을때보다는 흉통 쪼임이 덜했어요!
15주",[]
"eins_kitsch
정민(2024)
2일",[]
"kxngsoon
가볍고 편하게 신을 수 있는 러닝화이자,
러닝화의 근본인 #페가수스 를 다시 찾게 되었습니다✨

색상도 솜사탕같이 은은한 느낌이라
아주 화려한 컬러가 좀 부담스러운 저에게는
딱 마음에 들었습니다!!

느린 조깅뿐만 아니라 빠른 조깅 시에도
리액트X폼 중창 덕분인지 반발력도 좋다고 느껴졌습니다.
인터벌도 무리 없이 소화해 냈어요!

페가수스는 1년 6개월 전 러닝을 본격적으로
시작하고자 다짐했던 슈퍼 런린이 시절에 신었었는데
시간이 지난 런중딩(?)인 지금 다시 신어도 너무 좋네요!

페가수스41 = 국밥
실패없이 든든합니다😇

@nike @nikeseoul

#나이키 #나이키러닝화
#페가수스41 #제품협찬
#러닝화 #running #러닝
수정됨 · 2주","['#페가수스', '#나이키', '#나이키러닝화', '#페가수스41', '#제품협찬', '#러닝화', '#running', '#러닝']"
"jihye_fit
-
저 수영등록해가지구 쉉복사러왔어요!
수린이(?) 눈엔 뭐가 이쁜지 전혀 모르겠..
첨 배운다니까 자꾸 단색 권해주시는데
저는 현란한 3번이 맘에 드는데 어때요?
사진엔 또 빨강이가 이뿨보이고?

헛..우선 일보후퇴했는데 골라주세요!
.
.
#검은콩환 오전주문건은 발송되셨어요✨
저도 수영다닐라면 앞으로 더 머릿결관리 잘해줘야겠어요!
검은콩 부탁해🖤
.
.
#나이키스윔 #나이키 #스윔웨어 #수린이 #실내수영복
수정됨 · 222주","['#검은콩환', '#나이키스윔', '#나이키', '#스윔웨어', '#수린이', '#실내수영복']"
"style_moabom
#style_moabom
🏆 모.친.뽑 BEST 스니커즈 (2024.05 ver)

사계절 내내 사랑받는다지만, 특히 춘곤증이 밀려오며 올 여름은 또 얼마나 더울까.. 걱정하는 이맘 때 가장 빛나는 아이템이 아닐까 하는 ‘스니커즈’ 👟 오늘은 얼마전 스토리 투표를 통해 모아봄 친구들이 직접 뽑은 베스트 스니커즈를 소개합니다 ✔️

1️⃣ 아디다스 삼바
2️⃣ 나이키 줌 보메로 5
3️⃣ 살로몬 ACS
4️⃣ 오니츠카타이거 멕시코 66
5️⃣ 휠라 에샤페 실버문
.
.
📸 각 브랜드 홈페이지, pinterest
.
.

#모아봄픽 #style_moabom_운동화 #운동화추천 #스니커즈 #스니커즈추천 #아디다스삼바 #아디다스 #나이키 #나이키줌보메로5 #살로몬 #살로몬acs #오니츠카타이거 #오니츠카타이거멕시코66 #휠라 #휠라에샤페
28주","['#style_moabom', '#모아봄픽', '#style_moabom_운동화', '#운동화추천', '#스니커즈', '#스니커즈추천', '#아디다스삼바', '#아디다스', '#나이키', '#나이키줌보메로5', '#살로몬', '#살로몬acs', '#오니츠카타이거', '#오니츠카타이거멕시코66', '#휠라', '#휠라에샤페']"
"dailyfashion_news
자크뮈스 x 나이키 Air Max 1 콜라보?

최근 온라인에서 바이럴 되고 있는
자크뮈스 x 나이키의 Air Max 1 콜라보 스니커즈👟

해당 이미지는 중국의 한 샘플 수집가 @carterwangchina 가
자신의 계정에 이미지를 올리며 샘플이 유출 되었다는 소문을 불러왔습니다.

이미 여러 차례 협업을 진행한 바 있는
자크뮈스와 나이키의 새로운 콜라보레이션 소식,
과연 진짜일까요?🤔

📌자크뮈스 x 나이키
@jacquemus @nike

▪️출시 된다면 에어 휴마라, J포스에 이은 두 브랜드 새로운 콜라보레이션이며, 나이키 에어 맥스 1 모델로 진행됨
▪️미드풋에 자크뮈스 x 나이키 협업의 시그니처인 미니 스우시 로고가 새겨짐
▪️스니커즈 갑피와 유사한 소재의 더블 로고 텍 함께 제공
▪️공식적으로 출시에 관련한 세부 정보는 공개되지 않음
🎨컬러: 화이트, 실버 두 컬러

#자크뮈스 #나이키

📷 @carterwangchina
42주","['#자크뮈스', '#나이키']"
"6032_formen
@nike

이번 뉴 원터라이즈드 풀집업 후리스 자켓은 작넌과 다르게 화이트 클럽스우시 로고로 한층 고급스러워 졌답니다! 부드러운 후리스 재질로 핏감도 여유있게 스트릿룩에 잘 어울리죠!
업데이트 이후 바로 품절되었던 뉴 그레이 컬러도 재입고 되었으며, 이번 시즌 히든 컬러인 뉴 블랙컬러도 있답니다!

이번 FW 킥 자켓이 될 데일리 아이템입니다 :)

▫️나이키(NIKE) 24FW New윈터라이즈드 플리스 풀집 자켓 (3color), 180cm/73kg 뉴 그린 XL 오버핏 피팅

#나이키 #나이키6032 #nike
4주","['#나이키', '#나이키6032', '#nike']"
"fashionandstyle.official
식지않는 인기👟나이키 P-6000

#나이키 #나이키운동화 #운동화 #런닝화 #P6000 #실버운동화 #여자운동화
1주","['#나이키', '#나이키운동화', '#운동화', '#런닝화', '#P6000', '#실버운동화', '#여자운동화']"
"promal_fashion
오늘은 역대급으로 평가받는 패션 콜라보레이션 4가지를 알려드리는 시간입니다! 대중적으로 유명하고 아직까지도 회자되는 콜라보레이션들을 엄선하여 가져왔으니 어떤 브랜드끼리의 콜라보레이션인지 함께 보시죠!

1. @supremenewyork X @louisvuitton
2. @palaceskateboards X @adidas
3. @nike X @off____white
4. @adidas X @ye
수정됨 · 11주",[]
"m.conveni
나이키 자크뮈스 J포스 🤍
이런 쉐입 처음이야 🥹

자크뮈스 실물이 더 예뿐데유!?
와플 디테일도 특이하구 앞코 부분이 짱 귀욤..🤍

신었을때 더 마음에 들었습니댜 🫶🏻
저는 블랙도 하나 쟁여둘려구요 🥹🖤

컬러는 화이트 블랙 2컬러!
220-255size. 업뎃되어용 🩵
72주",[]
"croket_official
색감 진짜 잘 뽑은 나이키 코르테즈 ❤️
귀여운 쉐입에 포인트 주기 넘 좋을 듯!!
@@요즘 핫한 스피드캣 st로 신어보쟈 ><

👟 ‘해외에만 출시’된 한정 컬러!
👟 화면을 터치해서 구매하세요!

#나이키 #나이키코르테즈 #스니커즈 #나이키운동화 #신발추천 #레드 #봄신발 #포인트룩 #크로켓_국내미출시
37주","['#나이키', '#나이키코르테즈', '#스니커즈', '#나이키운동화', '#신발추천', '#레드', '#봄신발', '#포인트룩', '#크로켓_국내미출시']"
"le.syndrome
A+S (Architecture and Sneakers)의 #나이키 에어 맥스 플러스 TNPO 에디토리얼이 공개되었습니다. 상단은 30주년을 맞이한 나이키사의 대표적인 축구화 라인중 하나인 티엠포, 하단은 반구 형태의 구조물을 추가하여 발의 각 부분에 세밀화된 쿠셔닝과 지지력을 제공하는 튠드 에어 (TUNED AIR) 기술이 적용된 하이브리드 모델입니다.

A+S에서는 출시를 기념해 7월 12일부터 28일까지 체험할 수 있는 팝업 스토어를 운영합니다.

📍東京都渋谷区神宮前3-34-10 2F
20주",['#나이키']
"6032_formen
스톤그레이 컬러 추가!!

▫️나이키(NIKE) 프리마로프트 헤비다운 패딩점퍼 (4color)
기존 블랙 / 그린 / 네이비 컬러에서 톤다운되어 매트한 매력의 스톤드레이 컬러가 추가되었답니다 :)

이제 다음주부터는 본격적인 추위가 온다니, 모두 감기 조심하세요!

#나이키 #나이키6032 #nike
1주","['#나이키', '#나이키6032', '#nike']"
"andmore_shoes
⠀
✿ 나이키 테크 헤라 새턴 골드 ✿

청키하면서 빈티지스러운 테크 헤라

동글동글한 쉐입에 착화감도 좋고
화사한 컬러에 봄맞이 데일리슈즈로
적!극! 추천드립니다 🤲🏻💛

뒷꿈치 부분에 풀탭이 있어서
신고벗기 편리해요 👏🏻👏🏻
⠀
⠀
🔖상품 문의/주문

인스타 DM으로 앤모어슈즈 주문 양식에
맞춰 보내주시면 순차적으로 답변 도와드리고 있습니다⋆◡̎⋆
⠀
27주",[]
"rabbit.swimming
벌써부터 그리운 여름날🌿

사진첩을 들여보다 넘나 예뻤던 우리들이 있길래
지금이라도 올려봐요!!

이제 막 여름이 끝났는데 벌써 여름이 그리우면
겨울은 어떻게 버티죠😂😂

다시수 미녀들 다 모여서 사진 찍었는데
넷 다 넘흐옙흐지 않나요오!!

수친들이 없었으면 수영 을매나 재미없었을지....
상상도 하기 실타,,,,!!!
3주",[]
"hhhyunnn.0
#할인정보 요즘 러닝 많이 하시죠 ••
나이키 10% 할인 받는 법 공유합니다 ••

에이블리 전상품 무조건 10% 할인 받는 법 !!!
에이블리에 나이키도 있어요..다들 득템하셔요..

에이블리 마이페이지 > 쿠폰 > 쿠폰등록에서
쿠폰코드 [히흐쿠폰] 입력하시면 이 글 보신 모두가 10%..♡

널리널리 공유해주셔도 괜찮아요.
최대 1만원이지만 12/31까지 무한 발급 가능하니
저장해두고 계속 쟁이세요...🤍

*기재된 쿠폰 코드를 통해 상품을 구매하실 경우, 상품 구매로 발생한 수익의 일부가 작성자에게 분배 될 수 있습니다.
-
-
-
#에이블리 #에이블리추천 #에이블리할인쿠폰 #10프로할인
#러닝 #러닝스타그램 #운동소통 #운동복 #나이키 #나이키할인 #운동기록 #패션 #옷스타그램 #가을코디 #오오티디 #데일리룩 #ootd #dailylook #일상 #소통 #여자옷쇼핑몰 #선팔하면맞팔 #좋반
8주","['#할인정보', '#에이블리', '#에이블리추천', '#에이블리할인쿠폰', '#10프로할인', '#러닝', '#러닝스타그램', '#운동소통', '#운동복', '#나이키', '#나이키할인', '#운동기록', '#패션', '#옷스타그램', '#가을코디', '#오오티디', '#데일리룩', '#ootd', '#dailylook', '#일상', '#소통', '#여자옷쇼핑몰', '#선팔하면맞팔', '#좋반']"
"ha.muu
필리핀에서 등산 해봤니☘️
선자령, 굴업도처럼 필리핀에서 캠핑 성지라고 불리우는
알리샤 파노라믹(Alicia Panoramic Park)

사방이 탁 트여 일출과 일몰 모두 어마무시해서
필리핀 캠퍼들 사이에선 꼭 한번은 가보아야하는 곳이래요

팡라오에서 새벽 4시에 차 끌고 출발했지만 너무 멀어서 9시에 도착했고 땡볕에 나무 하나 없는 민둥산을 오르려니 덥다 못해 뜨거워 죽는 줄 알았던,,

정말 힘들게 올랐지만 정상 데크에 앉아 둘러보니
붕어인지 그 새 기억이 미화되어 웃으면서 내려왔다😗
이 맛에 또 여름에 산 가는건가?

마지막 사진은
치안과 여러 이유로 관광객은 현지 가이드가 꼭 동행 해야하는데
함께한 가이드 로너가 자신의 본업이 포토그래퍼라며
무조건 0.5배줌으로 찍어야 사진이 잘 나온다며 남겨준 이메다 하므다예;
고,,고마워요 로너,,,🫶
수정됨 · 10주",[]
"streetwearnow.official
축구 컨셉인 코르테이즈 x 나이키⚽️⁠
⁠
#코르테이즈 #나이키 #콜라보레이션 #나이키운동화 #나이키신발 #나이키져지 #블록코어⁠
⁠
@clint419
수정됨 · 2주","['#코르테이즈', '#나이키', '#콜라보레이션', '#나이키운동화', '#나이키신발', '#나이키져지', '#블록코어\u2060']"
"ypnam15
나이키 여성용 장목 양말
레깅스나 반바지에 신으면 이쁜 장목이에요
종아리 중간에서 살짝 위까지 올라와요
압박도되서 다리도 얇아 보이는 효과는 덤이에요.
#나이키 #나이키양말 #나이키런 #ootd
89주","['#나이키', '#나이키양말', '#나이키런', '#ootd']"
"hye_22inch
오늘 나이키룩🖤
선물받은룩 넘 이뿌잖아
10주",[]
"taeebal
남자들의 로망 실현
2주",[]
"ha_gym_rat
#어제 #어깨 #어운완 앙다문 저 입모양 버릇인가봐여😂
어제 어깨만 2시간 정도 했는데 마지막에 어깨 삼각근 자극 잘오게
도움 주셔가지구 더 잘 된 느낌👊🏻👊🏻 너무너무 좋자나~
어제 건강검진 했는데 원래 서맥이 좀 있었는데 심장박동수가 예전보다 떨어졌다는 말을 듣고 어쩐지 요즘 컨디션이 안좋더라니 하고 아항? 운동 더 빡시게 해야지~ 다짐 했어여👍🏻 다들 건강 챙기면서 안전 득근 하자구여👊🏻

#운동소통 #운동영상 #운동하는여자 #운동하는남자 #직장인 #운동일지 #헬스 #헬린이 #헬창 #헬스장 #센터 #전주 #만성동 #피트니스 #fitness #서맥 #건강검진 #블랙 #나시 #나이키 #수요일 #화이팅
2주","['#어제', '#어깨', '#어운완', '#운동소통', '#운동영상', '#운동하는여자', '#운동하는남자', '#직장인', '#운동일지', '#헬스', '#헬린이', '#헬창', '#헬스장', '#센터', '#전주', '#만성동', '#피트니스', '#fitness', '#서맥', '#건강검진', '#블랙', '#나시', '#나이키', '#수요일', '#화이팅']"
